"year","state","candidate","last","xx","office","party","vote","incumbent","win","postal","class","votesmartid","fecid","fecid.note","slug","serious","day_in","day_out","city council","state rep","mayor","state senate","state ag","lt gov","us rep","gov","us senate"
1996,"Alabama","Charles R. Hebner ","Hebner","1996ALHebner","al-senate-class-ii-1996","Natural Law",9123,"0",0,"AL","ii","1028","S6AL00294","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"North Carolina","Jesse Helms ","Helms","1996NCHelms","nc-senate-class-ii-1996","Republican",1345833,"1",1,"NC","ii","53330","S8NC00015","","",NA,NA,NA,1,0,0,0,0,0,0,0,1
1996,"Wyoming","W. David Herbert ","Herbert","1996WYHerbert","wy-senate-class-ii-1996","Libertarian",5289,"0",0,"WY","ii","919","S6WY00100","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Tennessee","John Jay Hooker ","Hooker","1996TNHooker","tn-senate-class-ii-1996","Independent",14401,"0",0,"TN","ii","25187","S6TN00067","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Oregon","Michael L. Hoyes ","Hoyes","1996ORHoyes","or-senate-class-ii-1996","Natural Law",4425,"0",0,"OR","ii","2486","S6OR00375","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Texas","John Huff ","Huff","1996TXHuff","tx-senate-class-ii-1996","Natural Law",19469,"0",0,"TX","ii","15360","S6TX00164","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Mississippi","James Hunt ","Hunt","1996MSHunt","ms-senate-class-ii-1996","Democrat",240647,"0",0,"MS","ii","275","S4MS00104","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Arkansas","Tim Hutchinson ","Hutchinson","1996ARHutchinson","ar-senate-class-ii-1996","Republican",445942,"0",1,"AR","ii","26726","S6AR00124","","",NA,NA,NA,0,0,0,1,0,0,1,0,0
1996,"Oklahoma","Jim Inhofe ","Inhofe","1996OKInhofe","ok-senate-class-ii-1996","Republican",670610,"1",1,"OK","ii","27027","S4OK00083","","",NA,NA,NA,0,1,1,1,0,0,1,0,1
1996,"Louisiana","Woody Jenkins ","Jenkins","1996LAJenkins","la-senate-class-ii-1996","Republican",847157,"0",0,"LA","ii","660","S8LA00017","","",NA,NA,NA,0,1,0,0,0,0,0,0,0
1996,"Minnesota","Steve Johnson ","Johnson","1996MNJohnson","mn-senate-class-ii-1996","Natural Law",4321,"0",0,"MN","ii","952","S4MN00304","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"South Dakota","Tim Johnson ","Johnson","1996SDJohnson","sd-senate-class-ii-1996","Democrat",166533,"0",1,"SD","ii","27067","S6SD00051","","",NA,NA,NA,0,1,0,1,0,0,1,0,0
1996,"Delaware","Mark Jones ","Jones","1996DEJones","de-senate-class-ii-1996","Libertarian",3340,"0",0,"DE","ii","1021","S6DE00081","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Wyoming","Kathy Karpan","Karpan","1996WYKarpan","wy-senate-class-ii-1996","Democrat",89103,"0",0,"WY","ii","559","S6WY00118","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Massachusetts","John Kerry ","Kerry","1996MAKerry","ma-senate-class-ii-1996","Democrat",1334345,"1",1,"MA","ii","53306","S4MA00069","","",NA,NA,NA,0,0,0,0,0,1,0,0,1
1996,"Tennessee","Philip L. Kienlen ","Kienlen","1996TNKienlen","tn-senate-class-ii-1996","Independent",2173,"0",0,"TN","ii","604","S4TN00229","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Kansas","Donald R. Klaassen ","Klaassen","1996KSKlaassen","ks-senate-class-iii-1996","Reform",29351,"0",0,"KS","ii","940","S6KS00197","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Illinois","Chad Koppie ","Koppie","1996ILKoppie","il-senate-class-ii-1996","U.S. Taxpayers",17563,"0",0,"IL","ii","18353","S2IL00044","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"New Jersey","Wilburt Kornegay ","Kornegay","1996NJKornegay","nj-senate-class-ii-1996","Independent",11107,"0",0,"NJ","ii","2238","S6NJ00214","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Delaware","Jacqueline Kossoff ","Kossoff","1996DEKossoff","de-senate-class-ii-1996","Natural Law",1698,"0",0,"DE","ii","1026","S6DE00107","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Oregon","Gary Kutcher ","Kutcher","1996ORKutcher","or-senate-class-ii-1996","Pacific",14193,"0",0,"OR","ii","905","S6OR00383","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Kentucky","Dennis L. Lacy ","Lacy","1996KYLacy","ky-senate-class-ii-1996","Libertarian",8595,"0",0,"KY","ii","1893","S6KY00062","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Louisiana","Mary Landrieu ","Landrieu","1996LALandrieu","la-senate-class-ii-1996","Democrat",852945,"0",1,"LA","ii","661","S6LA00227","","",NA,NA,NA,0,1,0,0,0,0,0,0,0
1996,"Michigan","Carl Levin ","Levin","1996MILevin","mi-senate-class-ii-1996","Democrat",2195738,"1",1,"MI","ii","53307","S8MI00158","","",NA,NA,NA,1,0,0,0,0,0,0,0,1
1996,"Iowa","Jim Ross Lightfoot ","Lightfoot","1996IALightfoot","ia-senate-class-ii-1996","Republican",571807,"0",0,"IA","ii","26864","S6IA00082","","",NA,NA,NA,0,0,0,0,0,0,1,0,0
1996,"Rhode Island","Donald W. Lovejoy ","Lovejoy","1996RILovejoy","ri-senate-class-ii-1996","Independent",5327,"0",0,"RI","ii","2571","S6RI00205","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Colorado","Randy MacKenzie ","MacKenzie","1996COMacKenzie","co-senate-class-ii-1996","Natural Law",41620,"0",0,"CO","ii","948","S6CO00218","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Oklahoma","Bill Maguire ","Maguire","1996OKMaguire","ok-senate-class-ii-1996","Independent",15092,"0",0,"OK","ii","679","S6OK00104","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Kansas","Mark S. Marney ","Marney","1996KSMarney","ks-senate-class-ii-1996","Reform",24145,"0",0,"KS","iii","939","S6KS00189","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Wyoming","Lloyd Marsden ","Marsden","1996WYMarsden","wy-senate-class-ii-1996","Natural Law",2569,"0",0,"WY","ii","833","S6WY00175","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Michigan","Joseph S. Mattingly ","Mattingly","1996MIMattingly","mi-senate-class-ii-1996","Natural Law",11306,"0",0,"MI","ii","2065","S6MI00285","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Rhode Island","Nancy J. Mayer ","Mayer","1996RIMayer","ri-senate-class-ii-1996","Republican",127368,"0",0,"RI","ii","583","S6RI00171","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Kentucky","Mitch McConnell ","McConnell","1996KYMcConnell","ky-senate-class-ii-1996","Republican",724794,"1",1,"KY","ii","53298","S2KY00012","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
1996,"Kentucky","Mac McElroy ","McElroy","1996KYMcElroy","ky-senate-class-ii-1996","U.S. Taxpayers",5284,"0",0,"KY","ii","1887","S6KY00088","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Michigan","Martin P. McLaughlin ","McLaughlin","1996MIMcLaughlin","mi-senate-class-ii-1996","Socialist Equality",5975,"0",0,"MI","ii","2075","S6MI00293","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Kentucky","Patricia Jo Metten ","Metten","1996KYMetten","ky-senate-class-ii-1996","Natural Law",8344,"0",0,"KY","ii","936","S6KY00070","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Illinois","Robin J. Miller ","Miller","1996ILMiller","il-senate-class-ii-1996","Libertarian",41218,"0",0,"IL","ii","226","S6IL00219","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Georgia","Guy Millner ","Millner","1996GAMillner","ga-senate-class-ii-1996","Republican",1073969,"0",0,"GA","ii","450","S6GA00150","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Oregon","Paul Mohn ","Mohn","1996ORMohn","or-senate-class-ii-1996","Libertarian",12697,"0",0,"OR","ii","819","S6OR00367","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Texas","Victor Morales ","Morales","1996TXMorales","tx-senate-class-ii-1996","Democrat",2428776,"0",0,"TX","ii","283","S6TX00149","","",NA,NA,NA,1,0,0,0,0,0,0,0,0
1996,"Oklahoma","Chris Nedbalek ","Nedbalek","1996OKNedbalek","ok-senate-class-ii-1996","Independent",8691,"0",0,"OK","ii","680","S6OK00112","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Nebraska","Ben Nelson ","Nelson","1996NENelson","ne-senate-class-ii-1996","Democrat",281904,"0",0,"NE","ii","21744","S6NE00095","","",NA,NA,NA,0,0,0,0,0,0,0,1,0
1996,"Alaska","Theresa Obermeyer ","Obermeyer","1996AKObermeyer","ak-senate-class-ii-1996","Democrat",23977,"0",0,"AK","ii","526","S6AK00102","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Massachusetts","Other","Other","1996MAOther","ma-senate-class-ii-1996","",1515,"0",0,"MA","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Maine","Other","Other","1996MEOther","me-senate-class-ii-1996","",70,"0",0,"ME","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"North Carolina","J. Victor Pardo ","Pardo","1996NCPardo","nc-senate-class-ii-1996","Natural Law",11209,"0",0,"NC","ii","647","S6NC00225","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Iowa","Shirley E. Pena ","Pena","1996IAPena","ia-senate-class-ii-1996","Socialist Workers",1844,"0",0,"IA","ii","1762","S6IA00108","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Illinois","Steven H. Perry ","Perry","1996ILPerry","il-senate-class-ii-1996","Reform",61023,"0",0,"IL","ii","1834","S6IL00284","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"New Jersey","Richard J. Pezzullo ","Pezzullo","1996NJPezzullo","nj-senate-class-ii-1996","Independent",50971,"0",0,"NJ","ii","497","S4NJ00169","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Oregon","Christopher Phelps ","Phelps","1996ORPhelps","or-senate-class-ii-1996","Socialist",5426,"0",0,"OR","ii","906","S6OR00409","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"South Dakota","Larry Pressler ","Pressler","1996SDPressler","sd-senate-class-ii-1996","Republican",157954,"1",0,"SD","ii","53346","S8SD00024","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
1996,"Michigan","Kenneth L. Proctor ","Proctor","1996MIProctor","mi-senate-class-ii-1996","Libertarian",36911,"0",0,"MI","ii","1269","S6MI00277","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"South Carolina","Richard T. Quillian ","Quillian","1996SCQuillian","sc-senate-class-ii-1996","Libertarian",12988,"0",0,"SC","ii","809","S6SC00096","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Rhode Island","Jack Reed ","Reed","1996RIReed","ri-senate-class-ii-1996","Democrat",230676,"0",1,"RI","ii","27060","S6RI00163","","",NA,NA,NA,0,0,0,1,0,0,1,0,0
1996,"Oklahoma","Agnes Marie Regier ","Regier","1996OKRegier","ok-senate-class-ii-1996","Libertarian",14595,"0",0,"OK","ii","2471","S6OK00088","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Montana","Dennis Rehberg ","Rehberg","1996MTRehberg","mt-senate-class-ii-1996","Republican",182111,"0",0,"MT","ii","404","S6MT00097","","",NA,NA,NA,0,1,0,0,0,1,0,0,0
1996,"Maine","John Rensenbrink ","Rensenbrink","1996MERensenbrink","me-senate-class-ii-1996","Green",23441,"0",0,"ME","ii","755","S6ME00209","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Kansas","Pat Roberts ","Roberts","1996KSRoberts","ks-senate-class-ii-1996","Republican",652677,"0",1,"KS","iii","26866","S6KS00080","","",NA,NA,NA,0,0,0,0,0,0,1,0,0
1996,"West Virginia","Jay Rockefeller ","Rockefeller","1996WVRockefeller","wv-senate-class-ii-1996","Democrat",456526,"1",1,"WV","ii","53360","S4WV00027","","",NA,NA,NA,0,1,0,0,1,0,0,1,1
1996,"New Jersey","Olga L. Rodriguez ","Rodriguez","1996NJRodriguez","nj-senate-class-ii-1996","Independent",14319,"0",0,"NJ","ii","499","S6NJ00222","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Michigan","Ronna Romney ","Romney","1996MIRomney","mi-senate-class-ii-1996","Republican",1500106,"0",0,"MI","ii","507","S4MI00249","","",NA,NA,NA,0,0,0,0,0,0,0,1,0
1996,"Kansas","Steven Rosile ","Rosile","1996KSRosile","ks-senate-class-ii-1996","Libertarian",13098,"0",0,"KS","iii","1239","S6KS00205","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Michigan","William Roundtree ","Roundtree","1996MIRoundtree","mi-senate-class-ii-1996","Workers World",12235,"0",0,"MI","ii","793","S4MI00108","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Illinois","Al Salvi ","Salvi","1996ILSalvi","il-senate-class-ii-1996","Republican",1728824,"0",0,"IL","ii","225","S6IL00169","","",NA,NA,NA,0,1,0,0,0,0,0,0,0
1996,"Tennessee","Greg Samples ","Samples","1996TNSamples","tn-senate-class-ii-1996","Independent",4104,"0",0,"TN","ii","605","S6TN00190","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Alaska","Scattering ","Scattering","1996AKScattering","ak-senate-class-ii-1996","",1009,"0",0,"AK","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Iowa","Scattering ","Scattering","1996IAScattering","ia-senate-class-ii-1996","",280,"0",0,"IA","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Alabama","Jeff Sessions ","Sessions","1996ALSessions","al-senate-class-ii-1996","Republican",786436,"0",1,"AL","ii","443","S6AL00195","","",NA,NA,NA,0,0,0,0,1,0,0,0,0
1996,"Montana","Becky Shaw ","Shaw","1996MTShaw","mt-senate-class-ii-1996","Reform",19276,"0",0,"MT","ii","405","S4MT00076","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Oregon","Gordon H. Smith ","Smith","1996ORSmith","or-senate-class-ii-1996","Republican",677336,"0",1,"OR","ii","425","S6OR00094","","",NA,NA,NA,0,0,0,1,0,0,0,0,0
1996,"New Hampshire","Robert C. Smith ","Smith","1996NHSmith","nh-senate-class-ii-1996","Republican",242304,"1",1,"NH","ii","53322","S0NH00144","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
1996,"Alaska","Ted Stevens ","Stevens","1996AKStevens","ak-senate-class-ii-1996","Republican",177893,"1",1,"AK","ii","53268","S2AK00010","","",NA,NA,NA,0,1,0,0,0,0,0,0,1
1996,"Massachusetts","Robert Stowe ","Stowe","1996MAStowe","ma-senate-class-ii-1996","Natural Law",7176,"0",0,"MA","ii","991","S6MA00197","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Colorado","Tom Strickland ","Strickland","1996COStrickland","co-senate-class-ii-1996","Democrat",667600,"0",0,"CO","ii","733","S6CO00135","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Iowa","Joe Sulentic ","Sulentic","1996IASulentic","ia-senate-class-ii-1996","Independent",1941,"0",0,"IA","ii","847","S6IA00116","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"New Hampshire","Dick Swett ","Swett","1996NHSwett","nh-senate-class-ii-1996","Democrat",227397,"0",0,"NH","ii","620","S6NH00075","","",NA,NA,NA,0,0,0,0,0,0,1,0,0
1996,"Oregon","Brent Thompson ","Thompson","1996ORThompson","or-senate-class-ii-1996","Reform",20381,"0",0,"OR","ii","904","S6OR00391","","",NA,NA,NA,1,0,0,0,0,0,0,0,0
1996,"Tennessee","Fred Thompson ","Thompson","1996TNThompson","tn-senate-class-ii-1996","Republican",1091554,"1",1,"TN","ii","22003","S4TN00138","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
1996,"Kansas","Sally Thompson ","Thompson","1996KSThompson","ks-senate-class-ii-1996","Democrat",362380,"0",0,"KS","iii","540","S6KS00098","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Alabama","Mark Thornton ","Thornton","1996ALThornton","al-senate-class-ii-1996","Libertarian",21550,"0",0,"AL","ii","639","S6AL00286","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"South Carolina","Strom Thurmond ","Thurmond","1996SCThurmond","sc-senate-class-ii-1996","Republican",619859,"1",1,"SC","ii","53344","S8SC00019","","",NA,NA,NA,0,0,0,1,0,0,0,1,1
1996,"New Jersey","Robert Torricelli ","Torricelli","1996NJTorricelli","nj-senate-class-ii-1996","Democrat",1519328,"0",1,"NJ","ii","26956","S6NJ00172","","",NA,NA,NA,0,0,0,0,0,0,1,0,0
1996,"New Mexico","Art Trujillo ","Trujillo","1996NMTrujillo","nm-senate-class-ii-1996","Democrat",164356,"0",0,"NM","ii","399","S6NM00105","","",NA,NA,NA,0,0,1,0,0,0,0,0,0
1996,"North Carolina","Ray Ubinger ","Ubinger","1996NCUbinger","nc-senate-class-ii-1996","Libertarian",25396,"0",0,"NC","ii","41222","S6NC00217","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Tennessee","Robert O. Watson ","Watson","1996TNWatson","tn-senate-class-ii-1996","Independent",5569,"0",0,"TN","ii","48839","S6TN00208","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Mississippi","Ted Weill ","Weill","1996MSWeill","ms-senate-class-ii-1996","Independence",13861,"0",0,"MS","ii","53036","S6MS00042","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Massachusetts","William Weld ","Weld","1996MAWeld","ma-senate-class-ii-1996","Republican",1142837,"0",0,"MA","ii","21733","S6MA00171","","",NA,NA,NA,0,0,0,0,0,0,0,1,0
1996,"Minnesota","Paul Wellstone ","Wellstone","1996MNWellstone","mn-senate-class-ii-1996","Democratic-Farmer-Labor",1098493,"1",1,"MN","ii","53309","S0MN00013","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
1996,"Alaska","Jeff Whittaker ","Whittaker","1996AKWhittaker","ak-senate-class-ii-1996","Green",29037,"0",0,"AK","ii",NA,"S2AK00044","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"New Jersey","Mark Wise ","Wise","1996NJWise","nj-senate-class-ii-1996","Independent",13683,"0",0,"NJ","ii","2234","S6NJ00230","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"New Jersey","Paul A. Woomer ","Woomer","1996NJWoomer","nj-senate-class-ii-1996","Independent",15183,"0",0,"NJ","ii","2243","S6NJ00248","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Illinois","Write-in ","Write-in","1996ILWrite-in","il-senate-class-ii-1996","",4228,"0",0,"IL","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Minnesota","Write-in ","Write-in","1996MNWrite-in","mn-senate-class-ii-1996","",1130,"0",0,"MN","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"North Carolina","Write-in ","Write-in","1996NCWrite-in","nc-senate-class-ii-1996","",143,"0",0,"NC","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Colorado","Write-in ","Write-in","1996COWrite-in","co-senate-class-ii-1996","",66,"0",0,"CO","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Kentucky","Write-in ","Write-in","1996KYWrite-in","ky-senate-class-ii-1996","",17,"0",0,"KY","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"New Jersey","Dick Zimmer ","Zimmer","1996NJZimmer","nj-senate-class-ii-1996","Republican",1227817,"0",0,"NJ","ii","26960","S6NJ00131","","",NA,NA,NA,0,1,0,1,0,0,0,0,0
1996,"Nebraska","Others","","1996NE","ne-senate-class-ii-1996","",14952,"0",0,"NE","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"New Hampshire","Others","","1996NH","nh-senate-class-ii-1996","",632,"0",0,"NH","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Oregon","Scattered","","1996OR","or-senate-class-ii-1996","",1402,"0",0,"OR","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Alabama","Scattered","","1996AL","al-senate-class-ii-1996","",633,"0",0,"AL","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Michigan","Scattered","","1996MI","mi-senate-class-ii-1996","",304,"0",0,"MI","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"South Carolina","Scattered","","1996SC","sc-senate-class-ii-1996","",141,"0",0,"SC","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Tennessee","Scattered","","1996TN","tn-senate-class-ii-1996","",61,"0",0,"TN","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Georgia","Scattered","","1996GA","ga-senate-class-ii-1996","",8,"0",0,"GA","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Rhode Island","Scattered","","1996RI","ri-senate-class-ii-1996","Scattered",7,"0",0,"RI","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1994,"Virginia","J. Marshall Coleman","Coleman","1994VAColeman","va-senate-class-i-1994","Independent",235324,"0",0,"VA","i","22079","S4VA00098","","",NA,NA,NA,0,0,0,0,1,0,0,0,0
1994,"Virginia","Oliver L. ""Ollie"" North","North","1994VANorth","va-senate-class-i-1994","Republican",882213,"0",0,"VA","i","22107","S4VA00056","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1994,"Virginia","Charles S. Robb","Robb","1994VARobb","va-senate-class-i-1994","Democrat",938376,"1",1,"VA","i","53355","S8VA00156","","",NA,NA,NA,0,0,0,0,0,1,0,1,1
1994,"Virginia","L. Douglas Wilder","Wilder","1994VAWilder","va-senate-class-i-1994","Independent",113,"0",0,"VA","i",NA,"S4VA00114","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1994,"Virginia","Write-in","Write-in","1994VAWrite-in","va-senate-class-i-1994","",1437,"0",0,"VA","i",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1994,"Michigan","Spencer Abraham","Abraham","1994MIAbraham","mi-senate-class-i-1994","Republican",1578770,"0",1,"MI","i","21960","S4MI00165","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1994,"Hawaii","Daniel K. Akaka","Akaka","1994HIAkaka","hi-senate-class-i-1994","Democrat",256189,"1",1,"HI","i","53286","S0HI00084","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
1994,"Maine","Thomas H. Andrews","Andrews","1994MEAndrews","me-senate-class-i-1994","Democrat",186042,"0",0,"ME","i","26884","S4ME00063","","",NA,NA,NA,0,0,0,1,0,0,0,0,0
1994,"Missouri","John Ashcroft","Ashcroft","1994MOAshcroft","mo-senate-class-i-1994","Republican",1060149,"0",1,"MO","i","21977","S4MO00037","","",NA,NA,NA,0,0,0,0,1,0,0,1,0
1994,"Vermont","Jan Backus","Backus","1994VTBackus","vt-senate-class-i-1994","Democrat",85868,"0",0,"VT","i","13221","S4VT00058","","",NA,NA,NA,0,0,0,1,0,0,0,0,0
1994,"Minnesota","Dean M. Barkley","Barkley","1994MNBarkley","mn-senate-class-i-1994","Independence",95400,"0",0,"MN","i","1289","S4MN00262","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1994,"California","Elizabeth Cervantes Barron","Barron","1994CABarron","ca-senate-class-i-1994","Peace & Freedom",255301,"0",0,"CA","i","22074","S4CA00126","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1994,"Indiana","Mary Catherine Barton","Barton","1994INBarton","in-senate-class-i-1994","New Alliance",15800,"0",0,"IN","i","22032","S4IN00022","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1994,"New York","Ismael Betancourt Jr.","Betancourt","1994NYBetancourt","ny-senate-class-i-1994","Independence Fusion",26650,"0",0,"NY","i","22313","S4NY00099","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1994,"New Mexico","Jeff Bingaman","Bingaman","1994NMBingaman","nm-senate-class-i-1994","Democrat",249989,"1",1,"NM","i","53326","S2NM00021","","",NA,NA,NA,0,0,0,0,1,0,0,0,1
1994,"Texas","Pierre Blondeau","Blondeau","1994TXBlondeau","tx-senate-class-i-1994","Libertarian",36107,"0",0,"TX","i","21846","S4TX00391","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1994,"California","Barbara Blong","Blong","1994CABlong","ca-senate-class-i-1994","Green",140567,"0",0,"CA","i","22075","S4CA00142","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1994,"Pennsylvania","Diane Blough","Blough","1994PABlough","pa-senate-class-i-1994","Patriot",69825,"0",0,"PA","i","22015","S4PA00097","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1994,"California","Richard Benjamin Boddie","Boddie","1994CABoddie","ca-senate-class-i-1994","Libertarian",179100,"0",0,"CA","i","22073","S2CA00419","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1994,"Indiana","Barbara Bourland","Bourland","1994INBourland","in-senate-class-i-1994","Libertarian",17339,"0",0,"IN","i","759","S4IN00063","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1994,"Maryland","William Brock","Brock","1994MDBrock","md-senate-class-i-1994","Republican",559908,"0",0,"MD","i","22195","S4MD00061","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
1994,"Nevada","Richard H. Bryan","Bryan","1994NVBryan","nv-senate-class-i-1994","Democrat",193804,"1",1,"NV","i","53319","S8NV00016","","",NA,NA,NA,0,1,0,1,1,0,0,1,1
1994,"Montana","Conrad R. Burns","Burns","1994MTBurns","mt-senate-class-i-1994","Republican",218542,"1",1,"MT","i","53316","S8MT00119","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
1994,"West Virginia","Robert C. Byrd","Byrd","1994WVByrd","wv-senate-class-i-1994","Democrat",290495,"1",1,"WV","i","53359","S6WV00014","","",NA,NA,NA,0,1,0,1,0,0,1,0,1
1994,"Michigan","Bob Carr","Carr","1994MICarr","mi-senate-class-i-1994","Democrat",1300960,"0",0,"MI","i","126490","S4MI00298","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1994,"New York","Bernadette Castro","Castro","1994NYCastro","ny-senate-class-i-1994","Republican",1988308,"0",0,"NY","i","22288","S4NY00065","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1994,"Rhode Island","John H. Chafee","Chafee","1994RIChafee","ri-senate-class-i-1994","Republican",222856,"1",1,"RI","i","53342","S6RI00056","","",NA,NA,NA,0,1,0,0,0,0,0,1,1
